#T Cv <E> <E^2>
0.3144088176352706 101.4305263133904 15.78699624067814 254.3133072147212
0.3153907815631263 101.350661140741 15.83746007057781 255.9330608223334
0.316372745490982 101.2693807776901 15.88784477125289 257.555251677774
0.3173547094188377 101.1868045747778 15.93814901145378 259.1798223405203
0.3183366733466934 101.1030538862001 15.98837157815112 260.8067191377049
0.3193186372745491 101.0182516168124 16.03851137827636 262.4358922437684
0.3203006012024048 100.9325217761881 16.0885674400298 264.0672957460503
0.3212825651302605 100.8459890475541 16.13853891374918 265.7008876966034
0.3222645290581163 100.7587783691522 16.18842507236544 267.3366301505549
0.323246492985972 100.6710145297536 16.23822531145436 268.9744891912306
0.3242284569138277 100.5828217808574 16.2879391488966 270.6144349424642
0.3252104208416834 100.4943234657972 16.33756622416596 272.2564415685455
0.3261923847695391 100.4056416660487 16.38710629726544 273.9004872622828
0.3271743486973948 100.3168968666063 16.43655924731937 275.5465542214637
0.3281563126252505 100.2282076399569 16.48592507084901 277.1946286144093
0.3291382765531062 100.1396903496664 16.53520387975106 278.8447005352235
0.3301202404809619 100.0514588746588 16.58439589898659 280.4967639489884
0.3311022044088177 99.9636243514872 16.63350146401654 282.1508166277011
0.3320841683366734 99.87629493884461 16.68252101799052 283.8068600775505
0.3330661322645291 99.78957560091078 16.73145510871407 285.464899457935
0.3340480961923848 99.70356791061398 16.78030438541464 287.1249434929581
0.3350300601202405 99.61836987384277 16.82906959532066 288.7870043759643
0.3360120240480962 99.53407577091664 16.877751580083 290.4510976676626
0.3369939879759519 99.45077601843168 16.92635127204863 292.1172421885094
0.3379759519038076 99.3685570508849 16.97486969040143 293.78545990579
0.3389579158316633 99.28750121891855 17.02330793720091 295.455775816107
0.3399398797595191 99.2076867037801 17.07166719333762 297.1282178238837
0.3409218436873748 99.1291874532304 17.11994871439439 298.8028166161611
0.3419038076152305 99.05207312938711 17.16815382646855 300.4796055345196
0.3428857715430862 98.97640907507596 17.21628392194478 302.15862044459
0.3438677354709419 98.90225629403876 17.26434045524278 303.839899603513
